review_id,booking_id,customer_id,flight_id,review_date,rating,review_text,sentiment_score,sentiment_label,cabin
REV002557,BKG006231,CUST0116,FLT00263,2025-01-10,2,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Economy
REV002558,BKG010341,CUST0037,FLT00431,2025-01-19,1,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Economy
REV002559,BKG009224,CUST0268,FLT00386,2025-01-11,5,45 minute delay at departure but courteous staff.,0.6,positive,Economy
REV002560,BKG004941,CUST0116,FLT00209,2024-12-11,5,The new A330 fleet is really comfortable for the Paris route.,0.2682,positive,Economy
REV002561,BKG003272,CUST0119,FLT00137,2024-12-11,5,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV002562,BKG003457,CUST0113,FLT00145,2024-12-13,4,"Slow check-in process, staff seemed disorganized at the gate.",-0.3,negative,Premium Economy
REV002563,BKG007789,CUST0227,FLT00327,2024-12-02,3,"Lost luggage, no response from customer service after 5 days.",0.0,neutral,Economy
REV002564,BKG008600,CUST0037,FLT00359,2025-01-02,2,Average food for an international flight. Needs improvement.,-0.075,neutral,Economy
REV002565,BKG007651,CUST0137,FLT00322,2025-01-20,3,"Slow check-in process, staff seemed disorganized at the gate.",-0.3,negative,Economy
REV002566,BKG002712,CUST0017,FLT00115,2024-12-31,3,Great value for money on this West African route.,0.4,positive,Economy
REV002567,BKG011281,CUST0144,FLT00473,2024-12-14,5,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Economy
REV002568,BKG001669,CUST0289,FLT00069,2024-12-03,3,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Economy
REV002569,BKG000148,CUST0116,FLT00006,2024-11-02,3,"Slow check-in process, staff seemed disorganized at the gate.",-0.3,negative,Economy
REV002570,BKG006421,CUST0150,FLT00270,2024-12-24,1,Air conditioning was broken for the entire flight. Unacceptable.,-0.2,negative,Economy
REV002571,BKG010143,CUST0052,FLT00423,2025-01-20,3,"Excellent flight, very professional and attentive crew.",0.51,positive,Economy
REV002572,BKG000366,CUST0193,FLT00015,2024-11-08,3,Average food for an international flight. Needs improvement.,-0.075,neutral,Economy
REV002573,BKG009867,CUST0276,FLT00412,2025-01-09,1,Very disappointed with the service on this strategic route.,-0.975,negative,Economy
REV002574,BKG004532,CUST0121,FLT00193,2024-11-18,1,"Lost luggage, no response from customer service after 5 days.",0.0,neutral,Economy
REV002575,BKG005331,CUST0115,FLT00225,2024-12-15,2,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV002576,BKG005511,CUST0205,FLT00232,2024-12-11,3,"Acceptable experience, nothing stood out positively or negatively.",-0.3,negative,Economy
REV002577,BKG010739,CUST0276,FLT00448,2025-01-08,3,Narrow seat in economy on the long haul flight.,-0.125,neutral,Economy
REV002578,BKG008755,CUST0056,FLT00366,2024-12-01,2,Very disappointed with the service on this strategic route.,-0.975,negative,Economy
REV002579,BKG010682,CUST0216,FLT00446,2024-12-09,4,The new A330 fleet is really comfortable for the Paris route.,0.2682,positive,Premium Economy
REV002580,BKG008965,CUST0007,FLT00375,2024-12-28,2,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Business
REV002581,BKG006494,CUST0023,FLT00273,2024-12-08,4,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Economy
REV002582,BKG010230,CUST0291,FLT00427,2025-01-24,2,Air conditioning was broken for the entire flight. Unacceptable.,-0.2,negative,Business
REV002583,BKG010760,CUST0115,FLT00449,2024-11-30,3,"Excellent flight, very professional and attentive crew.",0.51,positive,Economy
REV002584,BKG005440,CUST0219,FLT00229,2024-12-13,4,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Economy
REV002585,BKG009766,CUST0261,FLT00408,2024-12-26,3,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Economy
REV002586,BKG006512,CUST0052,FLT00274,2025-01-06,3,Decent flight but nothing exceptional. Service could be improved.,0.4167,positive,Economy
REV002587,BKG007505,CUST0190,FLT00316,2024-12-23,1,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Economy
REV002588,BKG001247,CUST0275,FLT00052,2024-11-06,4,"Excellent flight, very professional and attentive crew.",0.51,positive,Economy
REV002589,BKG003840,CUST0132,FLT00162,2024-11-27,4,Narrow seat in economy on the long haul flight.,-0.125,neutral,Premium Economy
REV002590,BKG008552,CUST0201,FLT00358,2024-12-25,5,Average food for an international flight. Needs improvement.,-0.075,neutral,Economy
REV002591,BKG002377,CUST0181,FLT00100,2024-11-29,2,Air conditioning was broken for the entire flight. Unacceptable.,-0.2,negative,Economy
REV002592,BKG003010,CUST0208,FLT00127,2024-12-05,1,Flight was overbooked and handling was chaotic and unprofessional.,0.0,neutral,Economy
REV002593,BKG011186,CUST0203,FLT00469,2025-01-25,3,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV002594,BKG009155,CUST0208,FLT00384,2025-01-05,4,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Economy
REV002595,BKG001828,CUST0230,FLT00077,2024-11-06,1,"Outstanding service on board, quality meal on the long haul flight.",0.225,positive,Economy
REV002596,BKG006980,CUST0008,FLT00293,2024-12-11,1,"Last minute cancellation, refund still pending after two weeks.",0.0,neutral,Business
REV002597,BKG009806,CUST0261,FLT00410,2024-12-16,2,Great value for money on this West African route.,0.4,positive,Economy
REV002598,BKG009833,CUST0289,FLT00411,2024-12-30,5,45 minute delay at departure but courteous staff.,0.6,positive,Economy
REV002599,BKG010409,CUST0071,FLT00435,2024-12-29,3,Very disappointed with the service on this strategic route.,-0.975,negative,Economy
REV002600,BKG008570,CUST0078,FLT00358,2024-12-18,5,Three hour delay with no explanation. Customer service was nonexistent.,0.0,neutral,Business
REV002601,BKG004286,CUST0261,FLT00180,2025-01-01,3,Average food for an international flight. Needs improvement.,-0.075,neutral,Economy
REV002602,BKG006911,CUST0185,FLT00290,2024-11-29,3,Average food for an international flight. Needs improvement.,-0.075,neutral,Economy
REV002603,BKG008562,CUST0062,FLT00358,2024-11-27,3,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV002604,BKG002197,CUST0255,FLT00092,2024-11-23,4,"Last minute cancellation, refund still pending after two weeks.",0.0,neutral,Premium Economy
REV002605,BKG003748,CUST0062,FLT00158,2024-11-29,5,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Economy
REV002606,BKG008844,CUST0048,FLT00369,2024-11-25,5,The new A330 fleet is really comfortable for the Paris route.,0.2682,positive,Economy
REV002607,BKG005979,CUST0289,FLT00252,2024-12-03,4,"Slow check-in process, staff seemed disorganized at the gate.",-0.3,negative,Economy
REV002608,BKG005608,CUST0137,FLT00236,2025-01-07,4,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Business
REV002609,BKG000770,CUST0013,FLT00032,2024-11-05,4,"Slow check-in process, staff seemed disorganized at the gate.",-0.3,negative,Economy
REV002610,BKG010614,CUST0134,FLT00443,2024-12-08,5,The new A330 fleet is really comfortable for the Paris route.,0.2682,positive,Economy
REV002611,BKG000781,CUST0105,FLT00033,2024-12-21,2,Staff was rude when I requested an upgrade at the gate.,-0.3,negative,Economy
REV002612,BKG009909,CUST0137,FLT00414,2025-01-13,3,Flight was overbooked and handling was chaotic and unprofessional.,0.0,neutral,Economy
REV002613,BKG006304,CUST0165,FLT00266,2024-12-17,3,Decent flight but nothing exceptional. Service could be improved.,0.4167,positive,Economy
REV002614,BKG003984,CUST0257,FLT00168,2025-01-03,3,"Last minute cancellation, refund still pending after two weeks.",0.0,neutral,Economy
REV002615,BKG009504,CUST0237,FLT00398,2025-01-04,4,Great value for money on this West African route.,0.4,positive,Economy
REV002616,BKG008715,CUST0030,FLT00364,2024-12-12,3,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV002617,BKG000522,CUST0156,FLT00021,2024-12-11,2,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Economy
REV002618,BKG010513,CUST0257,FLT00439,2025-01-23,1,"Last minute cancellation, refund still pending after two weeks.",0.0,neutral,Economy
REV002619,BKG009128,CUST0217,FLT00383,2024-12-19,2,Very disappointed with the service on this strategic route.,-0.975,negative,Economy
REV002620,BKG007570,CUST0127,FLT00318,2025-01-11,5,Flight was overbooked and handling was chaotic and unprofessional.,0.0,neutral,Economy
REV002621,BKG010423,CUST0148,FLT00435,2025-01-11,3,Air conditioning was broken for the entire flight. Unacceptable.,-0.2,negative,Economy
REV002622,BKG005785,CUST0207,FLT00243,2024-12-20,2,"Lost luggage, no response from customer service after 5 days.",0.0,neutral,Economy
REV002623,BKG004584,CUST0292,FLT00195,2024-12-24,4,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Premium Economy
REV002624,BKG005947,CUST0235,FLT00250,2024-11-26,3,Air conditioning was broken for the entire flight. Unacceptable.,-0.2,negative,Economy
REV002625,BKG004942,CUST0114,FLT00209,2024-12-05,3,Decent flight but nothing exceptional. Service could be improved.,0.4167,positive,Economy
REV002626,BKG006268,CUST0155,FLT00264,2024-12-26,2,"Acceptable experience, nothing stood out positively or negatively.",-0.3,negative,Economy
REV002627,BKG007129,CUST0287,FLT00299,2024-11-23,4,"Acceptable experience, nothing stood out positively or negatively.",-0.3,negative,Premium Economy
REV002628,BKG011030,CUST0025,FLT00463,2025-01-08,4,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Economy
REV002629,BKG002462,CUST0101,FLT00104,2024-11-27,4,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Economy
REV002630,BKG011436,CUST0281,FLT00479,2024-12-14,3,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Economy
REV002631,BKG000686,CUST0068,FLT00029,2024-12-14,5,"Impeccable service, very comfortable business class seat.",0.635,positive,Business
REV002632,BKG002161,CUST0215,FLT00091,2024-12-30,4,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV002633,BKG007032,CUST0246,FLT00295,2025-01-15,4,Flight was overbooked and handling was chaotic and unprofessional.,0.0,neutral,Economy
REV002634,BKG009760,CUST0183,FLT00408,2024-12-26,3,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV002635,BKG005342,CUST0263,FLT00225,2024-11-24,2,"Slow check-in process, staff seemed disorganized at the gate.",-0.3,negative,Economy
REV002636,BKG000039,CUST0110,FLT00002,2024-11-13,3,"Acceptable experience, nothing stood out positively or negatively.",-0.3,negative,Economy
REV002637,BKG010737,CUST0045,FLT00448,2025-01-14,3,Average food for an international flight. Needs improvement.,-0.075,neutral,Economy
REV002638,BKG004876,CUST0020,FLT00207,2024-12-01,3,The new A330 fleet is really comfortable for the Paris route.,0.2682,positive,Economy
REV002639,BKG001257,CUST0070,FLT00053,2024-11-30,2,Flight was overbooked and handling was chaotic and unprofessional.,0.0,neutral,Premium Economy
REV002640,BKG011183,CUST0007,FLT00469,2025-01-06,5,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Economy
REV002641,BKG007698,CUST0039,FLT00323,2025-01-02,1,"Last minute cancellation, refund still pending after two weeks.",0.0,neutral,Business
REV002642,BKG002197,CUST0255,FLT00092,2024-11-23,2,"Last minute cancellation, refund still pending after two weeks.",0.0,neutral,Premium Economy
REV002643,BKG007166,CUST0198,FLT00300,2024-12-12,2,Narrow seat in economy on the long haul flight.,-0.125,neutral,Business
REV002644,BKG010901,CUST0164,FLT00456,2024-12-14,2,"Broken seat, faulty tray table, indifferent cabin crew.",-0.4,negative,Business
REV002645,BKG000302,CUST0165,FLT00013,2024-11-29,2,Great value for money on this West African route.,0.4,positive,Premium Economy
REV002646,BKG007528,CUST0119,FLT00317,2024-11-25,2,Very disappointed with the service on this strategic route.,-0.975,negative,Economy
REV002647,BKG006382,CUST0093,FLT00269,2024-11-24,3,Staff was rude when I requested an upgrade at the gate.,-0.3,negative,Economy
REV002648,BKG000647,CUST0095,FLT00027,2024-11-23,2,Very disappointed with the service on this strategic route.,-0.975,negative,Premium Economy
REV002649,BKG009952,CUST0131,FLT00416,2025-01-03,5,"Slow check-in process, staff seemed disorganized at the gate.",-0.3,negative,Premium Economy
REV002650,BKG008790,CUST0176,FLT00367,2025-01-01,2,"Lost luggage, no response from customer service after 5 days.",0.0,neutral,Economy
REV002651,BKG008854,CUST0210,FLT00370,2025-01-07,4,Staff was rude when I requested an upgrade at the gate.,-0.3,negative,Economy
REV002652,BKG004331,CUST0086,FLT00182,2024-12-23,2,Decent flight but nothing exceptional. Service could be improved.,0.4167,positive,Economy
REV002653,BKG009561,CUST0238,FLT00400,2024-11-30,3,Staff was rude when I requested an upgrade at the gate.,-0.3,negative,Economy
REV002654,BKG010774,CUST0195,FLT00449,2025-01-11,5,Staff was rude when I requested an upgrade at the gate.,-0.3,negative,Economy
REV002655,BKG007004,CUST0218,FLT00294,2025-01-05,3,Decent flight but nothing exceptional. Service could be improved.,0.4167,positive,Economy
REV002656,BKG003538,CUST0168,FLT00149,2024-12-25,3,Flight was overbooked and handling was chaotic and unprofessional.,0.0,neutral,Premium Economy
REV002657,BKG004559,CUST0183,FLT00194,2024-12-26,4,"Smooth flight, great legroom, will definitely fly again.",0.6667,positive,Economy
REV002658,BKG006580,CUST0018,FLT00277,2024-12-01,3,Average food for an international flight. Needs improvement.,-0.075,neutral,Economy
REV002659,BKG008475,CUST0176,FLT00354,2024-12-04,1,"Impeccable service, very comfortable business class seat.",0.635,positive,Economy
REV002660,BKG009679,CUST0116,FLT00405,2024-12-16,1,"Excellent flight, very professional and attentive crew.",0.51,positive,Premium Economy
REV002661,BKG004083,CUST0256,FLT00172,2024-12-12,1,Flight was overbooked and handling was chaotic and unprofessional.,0.0,neutral,Economy
REV002662,BKG004184,CUST0181,FLT00176,2024-12-14,5,Great value for money on this West African route.,0.4,positive,Economy
REV002663,BKG008653,CUST0026,FLT00362,2025-01-10,5,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Economy
REV002664,BKG010518,CUST0098,FLT00439,2025-01-03,5,"Friendly staff, fast boarding, smooth experience overall.",0.2437,positive,Business
REV002665,BKG003755,CUST0039,FLT00159,2024-12-06,3,"Acceptable experience, nothing stood out positively or negatively.",-0.3,negative,Economy
REV002666,BKG010661,CUST0198,FLT00445,2024-12-13,4,Air conditioning was broken for the entire flight. Unacceptable.,-0.2,negative,Premium Economy
REV002667,BKG001725,CUST0041,FLT00071,2024-12-28,3,Very disappointed with the service on this strategic route.,-0.975,negative,Economy
REV002668,BKG001377,CUST0276,FLT00058,2024-11-20,5,The new A330 fleet is really comfortable for the Paris route.,0.2682,positive,Economy
REV002669,BKG010936,CUST0135,FLT00458,2024-12-13,3,Narrow seat in economy on the long haul flight.,-0.125,neutral,Economy
REV002670,BKG008707,CUST0078,FLT00364,2024-12-02,4,"Slow check-in process, staff seemed disorganized at the gate.",-0.3,negative,Premium Economy
REV002671,BKG008895,CUST0160,FLT00371,2024-12-19,4,Flight was fine but the wifi was not working.,0.4167,positive,Economy
REV002672,BKG001654,CUST0036,FLT00069,2024-11-22,2,Narrow seat in economy on the long haul flight.,-0.125,neutral,Economy
REV002673,BKG002067,CUST0208,FLT00087,2024-11-23,4,"On time, comfortable seats, I highly recommend Air Cote d'Ivoire.",0.28,positive,Economy
REV002674,BKG000023,CUST0046,FLT00001,2024-11-02,2,Decent flight but nothing exceptional. Service could be improved.,0.4167,positive,Economy
REV002675,BKG002461,CUST0185,FLT00104,2025-01-01,1,"Acceptable experience, nothing stood out positively or negatively.",-0.3,negative,Premium Economy
