loyalty_id,customer_id,booking_id,transaction_date,miles_earned,miles_redeemed,activity_type
LOY0005379,CUST0234,BKG004088,2024-11-27,3789,1894,partner_hotel
LOY0005380,CUST0234,BKG004133,2024-11-25,819,0,bonus_campaign
LOY0005381,CUST0234,BKG004660,2024-12-06,1044,0,flight
LOY0005382,CUST0234,BKG005766,2024-11-26,1340,670,flight
LOY0005383,CUST0234,BKG005818,2024-12-29,1263,0,flight
LOY0005384,CUST0234,BKG005858,2025-01-02,812,0,flight
LOY0005385,CUST0234,BKG006033,2025-01-10,969,0,flight
LOY0005386,CUST0234,BKG006361,2024-11-30,16312,0,partner_hotel
LOY0005387,CUST0234,BKG006427,2025-01-01,1576,1576,flight
LOY0005388,CUST0234,BKG006442,2024-12-30,437,218,flight
LOY0005389,CUST0234,BKG006461,2025-01-10,978,0,flight
LOY0005390,CUST0234,BKG006773,2025-01-01,6847,0,bonus_campaign
LOY0005391,CUST0234,BKG007038,2025-01-16,1120,0,flight
LOY0005392,CUST0234,BKG007106,2025-01-06,801,801,flight
LOY0005393,CUST0234,BKG007236,2024-12-28,955,477,flight
LOY0005394,CUST0234,BKG007879,2024-12-04,1572,1572,flight
LOY0005395,CUST0234,BKG008296,2024-11-29,1790,0,flight
LOY0005396,CUST0234,BKG008477,2024-11-27,1188,0,partner_hotel
LOY0005397,CUST0234,BKG009554,2025-01-02,1461,0,flight
LOY0005398,CUST0234,BKG009897,2025-01-16,5099,5099,partner_hotel
LOY0005399,CUST0234,BKG010075,2024-12-11,1372,0,flight
LOY0005400,CUST0234,BKG010260,2024-12-21,1954,0,flight
LOY0005401,CUST0234,BKG010514,2024-12-09,950,0,flight
LOY0005402,CUST0234,BKG010835,2024-12-12,1365,0,flight
LOY0005403,CUST0234,BKG010881,2025-01-25,4177,0,flight
LOY0005404,CUST0234,BKG011003,2025-01-24,921,460,flight
LOY0005405,CUST0234,BKG011054,2025-01-06,996,0,flight
LOY0005406,CUST0235,BKG000590,2024-12-25,1070,535,flight
LOY0005407,CUST0235,BKG002530,2024-11-13,1557,0,flight
LOY0005408,CUST0235,BKG002654,2024-11-14,576,0,partner_hotel
LOY0005409,CUST0235,BKG003226,2024-12-18,2167,0,bonus_campaign
LOY0005410,CUST0235,BKG003256,2024-12-09,1216,0,bonus_campaign
LOY0005411,CUST0235,BKG004436,2024-12-22,1994,1994,flight
LOY0005412,CUST0235,BKG004526,2024-11-16,850,850,flight
LOY0005413,CUST0235,BKG005325,2024-12-13,1408,0,flight
LOY0005414,CUST0235,BKG005484,2024-12-19,1051,0,partner_hotel
LOY0005415,CUST0235,BKG005500,2024-12-08,4717,0,flight
LOY0005416,CUST0235,BKG005547,2024-12-23,378,0,flight
LOY0005417,CUST0235,BKG005549,2024-11-18,835,417,flight
LOY0005418,CUST0235,BKG005584,2024-11-18,1570,0,flight
LOY0005419,CUST0235,BKG005664,2025-01-06,1300,0,flight
LOY0005420,CUST0235,BKG005947,2024-11-26,999,499,partner_hotel
LOY0005421,CUST0235,BKG005975,2025-01-04,477,477,bonus_campaign
LOY0005422,CUST0235,BKG006317,2024-11-18,537,537,flight
LOY0005423,CUST0235,BKG006672,2024-11-27,1215,0,partner_hotel
LOY0005424,CUST0235,BKG006693,2024-12-08,2360,2360,bonus_campaign
LOY0005425,CUST0235,BKG006709,2025-01-13,741,370,flight
LOY0005426,CUST0235,BKG007245,2024-12-12,480,0,bonus_campaign
LOY0005427,CUST0235,BKG007727,2025-01-06,1725,0,bonus_campaign
LOY0005428,CUST0235,BKG008134,2025-01-12,6366,0,flight
LOY0005429,CUST0235,BKG008303,2024-12-24,4905,2452,flight
LOY0005430,CUST0235,BKG008546,2025-01-19,2256,0,flight
LOY0005431,CUST0235,BKG008584,2024-12-01,1104,0,flight
LOY0005432,CUST0235,BKG008983,2024-12-05,825,0,flight
LOY0005433,CUST0235,BKG009004,2025-01-04,1038,1038,flight
LOY0005434,CUST0235,BKG009455,2025-01-06,4819,0,flight
LOY0005435,CUST0235,BKG010818,2025-01-20,460,0,partner_hotel
LOY0005436,CUST0235,BKG011274,2024-12-07,695,0,flight
LOY0005437,CUST0235,BKG011279,2024-12-26,2560,2560,flight
LOY0005438,CUST0235,BKG011360,2024-12-04,2281,2281,bonus_campaign
LOY0005439,CUST0236,BKG000132,2024-11-05,891,891,flight
LOY0005440,CUST0236,BKG000191,2024-12-27,3228,0,flight
LOY0005441,CUST0236,BKG000316,2024-12-21,7212,3606,flight
LOY0005442,CUST0236,BKG001119,2024-11-12,1860,0,flight
LOY0005443,CUST0236,BKG001219,2024-12-08,382,191,flight
LOY0005444,CUST0236,BKG001427,2024-12-12,1590,0,flight
LOY0005445,CUST0236,BKG001461,2024-12-10,17721,8860,flight
LOY0005446,CUST0236,BKG001498,2024-11-16,1062,0,partner_hotel
LOY0005447,CUST0236,BKG001630,2024-12-05,1040,0,flight
LOY0005448,CUST0236,BKG002320,2025-01-02,750,0,flight
LOY0005449,CUST0236,BKG002443,2024-12-25,945,0,flight
LOY0005450,CUST0236,BKG002801,2025-01-02,2039,2039,flight
LOY0005451,CUST0236,BKG003166,2024-11-27,484,0,flight
LOY0005452,CUST0236,BKG003403,2024-12-22,1491,745,flight
LOY0005453,CUST0236,BKG003689,2024-11-16,7185,0,flight
LOY0005454,CUST0236,BKG003954,2024-11-30,1248,0,flight
LOY0005455,CUST0236,BKG004014,2024-11-25,1576,0,flight
LOY0005456,CUST0236,BKG004543,2025-01-02,258,0,flight
LOY0005457,CUST0236,BKG004622,2024-12-15,1504,0,flight
LOY0005458,CUST0236,BKG004628,2024-11-18,1351,1351,flight
LOY0005459,CUST0236,BKG004664,2024-12-06,2295,1147,flight
LOY0005460,CUST0236,BKG004751,2024-12-26,442,0,flight
LOY0005461,CUST0236,BKG004774,2024-12-06,1180,0,partner_hotel
LOY0005462,CUST0236,BKG005176,2024-12-29,615,0,flight
LOY0005463,CUST0236,BKG005229,2024-11-19,1667,0,flight
LOY0005464,CUST0236,BKG005989,2024-11-26,2799,1399,bonus_campaign
LOY0005465,CUST0236,BKG007002,2024-12-29,2100,2100,flight
LOY0005466,CUST0236,BKG008199,2024-12-06,816,0,flight
LOY0005467,CUST0236,BKG008450,2024-12-11,770,0,partner_hotel
LOY0005468,CUST0236,BKG008481,2024-11-26,202,101,flight
LOY0005469,CUST0236,BKG008681,2024-12-14,2424,0,flight
LOY0005470,CUST0236,BKG008907,2024-12-08,1194,597,flight
LOY0005471,CUST0236,BKG008914,2025-01-10,1032,516,flight
LOY0005472,CUST0236,BKG008959,2024-12-14,2480,0,flight
LOY0005473,CUST0236,BKG009442,2024-12-11,2677,1338,flight
LOY0005474,CUST0236,BKG009522,2025-01-22,834,834,flight
LOY0005475,CUST0236,BKG009538,2025-01-14,670,0,flight
LOY0005476,CUST0236,BKG010301,2025-01-16,849,0,flight
LOY0005477,CUST0236,BKG010342,2024-12-09,1017,0,partner_hotel
LOY0005478,CUST0236,BKG011096,2025-01-28,423,211,bonus_campaign
LOY0005479,CUST0236,BKG011356,2025-01-07,6760,3380,flight
LOY0005480,CUST0236,BKG011475,2024-12-12,2840,0,flight
LOY0005481,CUST0237,BKG000561,2024-12-21,612,612,flight
LOY0005482,CUST0237,BKG000577,2024-11-15,1008,0,flight
LOY0005483,CUST0237,BKG000816,2024-12-05,625,0,flight
LOY0005484,CUST0237,BKG001644,2024-12-02,1242,621,flight
LOY0005485,CUST0237,BKG001933,2024-12-23,297,0,flight
LOY0005486,CUST0237,BKG002044,2024-12-07,635,317,partner_hotel
LOY0005487,CUST0237,BKG002130,2024-12-24,1869,0,flight
LOY0005488,CUST0237,BKG002719,2024-11-12,1676,0,flight
LOY0005489,CUST0237,BKG003326,2024-12-01,3045,1522,flight
LOY0005490,CUST0237,BKG003353,2024-12-30,8352,0,flight
LOY0005491,CUST0237,BKG003447,2024-11-15,1050,525,flight
LOY0005492,CUST0237,BKG003564,2024-11-20,1424,0,partner_hotel
LOY0005493,CUST0237,BKG003974,2024-12-29,2596,0,flight
LOY0005494,CUST0237,BKG004101,2024-12-24,1493,746,partner_hotel
LOY0005495,CUST0237,BKG004887,2025-01-12,1174,0,bonus_campaign
LOY0005496,CUST0237,BKG004996,2024-12-28,1274,637,bonus_campaign
LOY0005497,CUST0237,BKG005205,2024-11-24,3181,0,flight
LOY0005498,CUST0237,BKG005441,2024-12-20,855,0,flight
LOY0005499,CUST0237,BKG006132,2025-01-16,297,0,flight
LOY0005500,CUST0237,BKG006590,2024-12-15,720,720,flight
LOY0005501,CUST0237,BKG006674,2024-11-27,3012,0,flight
LOY0005502,CUST0237,BKG006860,2024-12-08,2362,0,partner_hotel
LOY0005503,CUST0237,BKG007069,2024-12-14,860,0,flight
LOY0005504,CUST0237,BKG007431,2024-11-25,432,0,flight
LOY0005505,CUST0237,BKG007526,2024-11-23,6590,3295,flight
LOY0005506,CUST0237,BKG008665,2024-12-19,1250,0,flight
LOY0005507,CUST0237,BKG009504,2025-01-04,1440,720,partner_hotel
LOY0005508,CUST0237,BKG010068,2024-12-01,1047,523,flight
LOY0005509,CUST0237,BKG010315,2024-12-23,2332,0,flight
LOY0005510,CUST0237,BKG010649,2024-12-25,3833,0,flight
LOY0005511,CUST0237,BKG010968,2024-12-18,3165,0,partner_hotel
LOY0005512,CUST0237,BKG011026,2025-01-06,2378,0,flight
LOY0005513,CUST0237,BKG011083,2024-12-18,485,485,flight
LOY0005514,CUST0237,BKG011366,2024-12-27,3162,3162,flight
LOY0005515,CUST0238,BKG000252,2024-12-13,958,958,bonus_campaign
LOY0005516,CUST0238,BKG000339,2024-12-27,1340,0,flight
LOY0005517,CUST0238,BKG000499,2024-12-12,1016,0,flight
LOY0005518,CUST0238,BKG000648,2024-11-11,2006,1003,bonus_campaign
LOY0005519,CUST0238,BKG000947,2024-12-05,2456,0,flight
LOY0005520,CUST0238,BKG001675,2025-01-03,706,0,flight
LOY0005521,CUST0238,BKG001752,2024-12-13,1628,0,flight
LOY0005522,CUST0238,BKG001820,2024-11-09,6095,6095,flight
LOY0005523,CUST0238,BKG002105,2024-11-10,722,0,bonus_campaign
LOY0005524,CUST0238,BKG002188,2024-11-09,2817,1408,flight
LOY0005525,CUST0238,BKG002338,2024-11-20,1436,0,bonus_campaign
LOY0005526,CUST0238,BKG002590,2024-11-26,1568,0,flight
LOY0005527,CUST0238,BKG002610,2024-11-21,1404,0,partner_hotel
LOY0005528,CUST0238,BKG002633,2025-01-05,2808,0,partner_hotel
LOY0005529,CUST0238,BKG002922,2024-12-14,1548,0,flight
LOY0005530,CUST0238,BKG003568,2024-12-03,3697,1848,flight
LOY0005531,CUST0238,BKG003736,2024-11-29,1623,811,flight
LOY0005532,CUST0238,BKG004294,2024-11-22,477,0,flight
LOY0005533,CUST0238,BKG004743,2024-11-28,618,0,partner_hotel
LOY0005534,CUST0238,BKG004889,2025-01-08,2580,0,flight
LOY0005535,CUST0238,BKG005008,2025-01-11,435,0,flight
LOY0005536,CUST0238,BKG005402,2024-12-22,561,561,flight
LOY0005537,CUST0238,BKG005435,2024-12-02,621,621,flight
LOY0005538,CUST0238,BKG005711,2025-01-13,909,0,flight
LOY0005539,CUST0238,BKG005734,2024-12-01,502,251,flight
LOY0005540,CUST0238,BKG005904,2024-12-27,2000,1000,partner_hotel
LOY0005541,CUST0238,BKG006418,2024-12-22,1147,0,flight
LOY0005542,CUST0238,BKG006647,2025-01-14,3984,0,flight
LOY0005543,CUST0238,BKG006653,2024-11-21,640,0,flight
LOY0005544,CUST0238,BKG006660,2024-12-29,707,0,flight
LOY0005545,CUST0238,BKG006758,2024-12-13,3018,0,flight
LOY0005546,CUST0238,BKG006867,2024-11-23,1000,1000,partner_hotel
LOY0005547,CUST0238,BKG007044,2024-12-03,711,0,flight
LOY0005548,CUST0238,BKG007093,2025-01-14,923,0,flight
LOY0005549,CUST0238,BKG009561,2024-11-30,1408,0,flight
LOY0005550,CUST0238,BKG009722,2024-12-25,734,367,bonus_campaign
LOY0005551,CUST0238,BKG009756,2024-12-01,702,351,partner_hotel
LOY0005552,CUST0238,BKG010076,2024-12-07,660,0,partner_hotel
LOY0005553,CUST0238,BKG010085,2024-12-01,1405,0,flight
LOY0005554,CUST0238,BKG010166,2025-01-03,1155,0,bonus_campaign
LOY0005555,CUST0238,BKG010397,2024-12-20,507,0,flight
LOY0005556,CUST0238,BKG010898,2024-12-31,743,371,flight
LOY0005557,CUST0238,BKG010991,2025-01-10,4491,0,bonus_campaign
LOY0005558,CUST0238,BKG011068,2024-12-21,3812,0,flight
LOY0005559,CUST0239,BKG000892,2024-12-07,796,796,partner_hotel
LOY0005560,CUST0239,BKG001616,2024-11-27,272,272,flight
LOY0005561,CUST0239,BKG002083,2024-12-27,356,178,flight
LOY0005562,CUST0239,BKG002126,2024-12-27,1134,0,partner_hotel
LOY0005563,CUST0239,BKG002459,2024-12-31,1288,0,flight
LOY0005564,CUST0239,BKG002625,2025-01-01,1389,0,partner_hotel
LOY0005565,CUST0239,BKG002808,2025-01-02,2220,0,partner_hotel
LOY0005566,CUST0239,BKG003232,2024-12-05,1800,0,flight
LOY0005567,CUST0239,BKG003553,2024-12-27,1823,1823,flight
LOY0005568,CUST0239,BKG003727,2024-12-09,861,0,flight
LOY0005569,CUST0239,BKG003735,2024-12-18,523,0,flight
LOY0005570,CUST0239,BKG003953,2024-12-31,900,450,flight
LOY0005571,CUST0239,BKG004050,2024-12-27,474,0,flight
LOY0005572,CUST0239,BKG004129,2024-12-09,643,0,flight
LOY0005573,CUST0239,BKG004503,2025-01-05,778,0,flight
LOY0005574,CUST0239,BKG004715,2025-01-01,1035,0,flight
LOY0005575,CUST0239,BKG004803,2024-12-28,1525,0,partner_hotel
LOY0005576,CUST0239,BKG004992,2025-01-03,630,630,flight
LOY0005577,CUST0239,BKG004994,2024-12-22,640,320,flight
LOY0005578,CUST0239,BKG005419,2024-11-21,1500,750,flight
LOY0005579,CUST0239,BKG005749,2025-01-15,396,396,flight
LOY0005580,CUST0239,BKG006011,2024-12-09,7048,3524,partner_hotel
LOY0005581,CUST0239,BKG006088,2025-01-13,625,312,partner_hotel
LOY0005582,CUST0239,BKG006103,2024-12-18,796,0,flight
LOY0005583,CUST0239,BKG006535,2024-12-10,518,518,flight
LOY0005584,CUST0239,BKG006558,2024-12-26,1458,0,flight
LOY0005585,CUST0239,BKG007023,2024-11-25,1174,587,flight
LOY0005586,CUST0239,BKG007199,2024-12-18,1539,0,flight
LOY0005587,CUST0239,BKG007752,2025-01-06,625,625,partner_hotel
LOY0005588,CUST0239,BKG008188,2025-01-16,558,0,flight
LOY0005589,CUST0239,BKG008501,2024-12-14,2556,2556,flight
LOY0005590,CUST0239,BKG008590,2025-01-05,2593,0,flight
LOY0005591,CUST0239,BKG008604,2024-12-06,3171,3171,bonus_campaign
LOY0005592,CUST0239,BKG008649,2025-01-01,366,0,partner_hotel
LOY0005593,CUST0239,BKG008976,2025-01-15,961,0,flight
LOY0005594,CUST0239,BKG009112,2024-12-20,1159,579,partner_hotel
LOY0005595,CUST0239,BKG009871,2024-12-03,8419,0,flight
LOY0005596,CUST0239,BKG010541,2024-12-12,1050,0,flight
LOY0005597,CUST0239,BKG010954,2024-12-27,5000,0,flight
LOY0005598,CUST0239,BKG011156,2025-01-18,1690,0,flight
LOY0005599,CUST0239,BKG011220,2024-12-10,1315,0,flight
LOY0005600,CUST0239,BKG011421,2024-12-07,1000,0,flight
LOY0005601,CUST0239,BKG011472,2024-12-31,780,0,flight
LOY0005602,CUST0240,BKG000051,2024-11-23,1274,0,bonus_campaign
LOY0005603,CUST0240,BKG000125,2024-12-12,1413,0,flight
LOY0005604,CUST0240,BKG000247,2024-11-28,348,348,bonus_campaign
LOY0005605,CUST0240,BKG001340,2024-12-30,3275,0,bonus_campaign
LOY0005606,CUST0240,BKG001661,2025-01-03,867,867,flight
LOY0005607,CUST0240,BKG001763,2024-11-23,2160,1080,flight
LOY0005608,CUST0240,BKG001767,2024-11-20,2388,1194,bonus_campaign
LOY0005609,CUST0240,BKG002760,2024-11-19,2008,0,flight
LOY0005610,CUST0240,BKG002777,2024-12-15,600,300,flight
LOY0005611,CUST0240,BKG003107,2024-12-24,210,105,flight
LOY0005612,CUST0240,BKG003154,2024-12-03,2388,2388,flight
LOY0005613,CUST0240,BKG003200,2024-12-08,1525,0,flight
LOY0005614,CUST0240,BKG003859,2024-11-18,1200,0,flight
LOY0005615,CUST0240,BKG004208,2024-12-14,325,162,partner_hotel
LOY0005616,CUST0240,BKG004497,2024-11-29,828,0,flight
LOY0005617,CUST0240,BKG004509,2024-12-03,651,0,partner_hotel
LOY0005618,CUST0240,BKG004703,2024-11-17,1787,0,flight
LOY0005619,CUST0240,BKG004752,2024-12-30,830,0,flight
LOY0005620,CUST0240,BKG005812,2024-12-17,1605,0,partner_hotel
LOY0005621,CUST0240,BKG006791,2025-01-15,11894,11894,flight
LOY0005622,CUST0240,BKG006885,2025-01-02,366,366,flight
LOY0005623,CUST0240,BKG007159,2024-11-25,3225,0,flight
LOY0005624,CUST0240,BKG007510,2024-12-06,2680,2680,flight
LOY0005625,CUST0240,BKG007843,2025-01-04,1296,1296,flight
LOY0005626,CUST0240,BKG008390,2024-12-06,1161,580,flight
LOY0005627,CUST0240,BKG008513,2024-12-13,1231,615,flight
LOY0005628,CUST0240,BKG008519,2024-12-17,933,466,flight
LOY0005629,CUST0240,BKG008605,2024-12-27,1095,0,flight
LOY0005630,CUST0240,BKG008966,2024-12-17,2008,0,partner_hotel
LOY0005631,CUST0240,BKG009069,2025-01-12,3816,0,flight
LOY0005632,CUST0240,BKG009484,2025-01-18,3575,0,partner_hotel
LOY0005633,CUST0240,BKG009946,2024-12-18,1230,1230,bonus_campaign
LOY0005634,CUST0240,BKG010543,2025-01-20,1179,0,flight
LOY0005635,CUST0240,BKG010562,2024-12-04,1121,1121,flight
LOY0005636,CUST0240,BKG010929,2024-12-10,1214,0,partner_hotel
LOY0005637,CUST0240,BKG010933,2024-12-07,1105,552,flight
LOY0005638,CUST0240,BKG011045,2025-01-13,585,0,partner_hotel
LOY0005639,CUST0240,BKG011268,2025-01-02,1350,0,flight
LOY0005640,CUST0242,BKG000072,2024-12-16,615,0,flight
LOY0005641,CUST0242,BKG000454,2024-12-31,474,237,partner_hotel
LOY0005642,CUST0242,BKG000631,2024-12-30,625,312,bonus_campaign
LOY0005643,CUST0242,BKG001042,2024-12-08,7212,0,flight
LOY0005644,CUST0242,BKG001537,2025-01-03,699,699,flight
LOY0005645,CUST0242,BKG001564,2024-12-06,410,0,flight
LOY0005646,CUST0242,BKG001614,2024-11-07,1168,584,flight
LOY0005647,CUST0242,BKG001726,2024-11-22,3993,0,partner_hotel
LOY0005648,CUST0242,BKG002056,2024-12-13,684,0,bonus_campaign
LOY0005649,CUST0242,BKG002449,2025-01-03,1346,673,bonus_campaign
LOY0005650,CUST0242,BKG002751,2024-12-04,1150,0,flight
LOY0005651,CUST0242,BKG002919,2024-11-16,5304,2652,bonus_campaign
LOY0005652,CUST0242,BKG003097,2024-11-15,1555,777,flight
LOY0005653,CUST0242,BKG003566,2024-12-06,440,0,partner_hotel
LOY0005654,CUST0242,BKG003678,2024-12-26,2412,2412,flight
LOY0005655,CUST0242,BKG003687,2025-01-02,2556,2556,flight
LOY0005656,CUST0242,BKG003695,2024-12-08,7428,0,flight
LOY0005657,CUST0242,BKG004272,2024-11-25,213,0,partner_hotel
LOY0005658,CUST0242,BKG004542,2024-11-18,1373,1373,flight
LOY0005659,CUST0242,BKG004586,2025-01-01,1200,0,flight
LOY0005660,CUST0242,BKG004590,2024-12-21,914,914,bonus_campaign
LOY0005661,CUST0242,BKG004885,2024-11-23,4838,0,flight
LOY0005662,CUST0242,BKG005343,2025-01-09,339,0,flight
LOY0005663,CUST0242,BKG007313,2025-01-19,248,0,flight
LOY0005664,CUST0242,BKG007497,2024-12-01,1246,0,flight
LOY0005665,CUST0242,BKG007592,2024-11-30,684,342,flight
LOY0005666,CUST0242,BKG007833,2025-01-02,391,391,partner_hotel
LOY0005667,CUST0242,BKG007844,2024-11-25,993,0,flight
LOY0005668,CUST0242,BKG008194,2025-01-19,715,0,bonus_campaign
LOY0005669,CUST0242,BKG008376,2024-12-12,740,0,partner_hotel
LOY0005670,CUST0242,BKG008466,2025-01-21,400,200,flight
LOY0005671,CUST0242,BKG009420,2025-01-24,1561,0,bonus_campaign
LOY0005672,CUST0242,BKG009495,2024-11-29,2299,1149,flight
LOY0005673,CUST0242,BKG009884,2025-01-01,12432,0,flight
LOY0005674,CUST0242,BKG009888,2025-01-05,2583,1291,flight
LOY0005675,CUST0242,BKG010819,2024-12-02,327,163,flight
LOY0005676,CUST0242,BKG010865,2025-01-07,1066,1066,flight
LOY0005677,CUST0242,BKG010989,2025-01-05,3919,1959,flight
LOY0005678,CUST0242,BKG011217,2025-01-20,1684,0,flight
LOY0005679,CUST0244,BKG000309,2024-11-17,1657,828,bonus_campaign
LOY0005680,CUST0244,BKG000687,2024-11-15,3192,0,flight
LOY0005681,CUST0244,BKG000856,2024-12-15,1450,725,flight
LOY0005682,CUST0244,BKG001491,2024-12-19,918,459,bonus_campaign
LOY0005683,CUST0244,BKG001869,2024-11-08,930,930,flight
LOY0005684,CUST0244,BKG001943,2024-12-28,251,0,flight
LOY0005685,CUST0244,BKG001945,2024-11-14,525,0,flight
LOY0005686,CUST0244,BKG002395,2024-12-01,918,459,bonus_campaign
LOY0005687,CUST0244,BKG003775,2024-12-12,4176,0,bonus_campaign
LOY0005688,CUST0244,BKG004078,2025-01-08,2573,1286,flight
LOY0005689,CUST0244,BKG004086,2025-01-01,5472,0,flight
LOY0005690,CUST0244,BKG004203,2024-12-21,366,0,flight
LOY0005691,CUST0244,BKG004627,2024-11-18,3769,0,flight
LOY0005692,CUST0244,BKG004633,2025-01-09,918,0,flight
LOY0005693,CUST0244,BKG004809,2024-12-23,3201,1600,partner_hotel
LOY0005694,CUST0244,BKG005182,2024-12-09,1077,538,flight
LOY0005695,CUST0244,BKG005890,2024-11-21,1325,1325,partner_hotel
LOY0005696,CUST0244,BKG006169,2025-01-07,1399,0,flight
LOY0005697,CUST0244,BKG006450,2025-01-03,1952,976,flight
LOY0005698,CUST0244,BKG007451,2024-11-29,2340,1170,flight
LOY0005699,CUST0244,BKG008421,2024-12-02,2088,1044,flight
LOY0005700,CUST0244,BKG008771,2024-12-15,1543,1543,bonus_campaign
LOY0005701,CUST0244,BKG009399,2024-12-16,564,282,partner_hotel
LOY0005702,CUST0244,BKG009681,2025-01-10,928,0,flight
LOY0005703,CUST0244,BKG009710,2024-12-29,5618,0,flight
LOY0005704,CUST0244,BKG010575,2024-12-20,1740,0,flight
LOY0005705,CUST0244,BKG010724,2025-01-27,1976,988,flight
LOY0005706,CUST0244,BKG010836,2025-01-27,2350,0,flight
LOY0005707,CUST0244,BKG011286,2024-12-07,6316,3158,flight
LOY0005708,CUST0244,BKG011383,2024-12-01,1692,0,bonus_campaign
LOY0005709,CUST0244,BKG011460,2025-01-09,1242,1242,flight
LOY0005710,CUST0244,BKG011463,2025-01-01,708,0,flight
LOY0005711,CUST0246,BKG001372,2024-12-12,1742,0,bonus_campaign
LOY0005712,CUST0246,BKG002394,2024-12-24,1189,0,bonus_campaign
LOY0005713,CUST0246,BKG002613,2025-01-01,1770,0,flight
LOY0005714,CUST0246,BKG002739,2025-01-02,1057,1057,flight
LOY0005715,CUST0246,BKG002802,2024-12-13,1215,0,flight
LOY0005716,CUST0246,BKG002959,2024-11-27,3866,1933,flight
LOY0005717,CUST0246,BKG002991,2025-01-06,588,0,partner_hotel
LOY0005718,CUST0246,BKG003053,2024-12-09,384,192,flight
LOY0005719,CUST0246,BKG003373,2024-12-09,8694,0,flight
LOY0005720,CUST0246,BKG004352,2024-11-25,1504,1504,flight
LOY0005721,CUST0246,BKG004474,2024-12-27,6392,3196,flight
LOY0005722,CUST0246,BKG004477,2024-11-30,702,351,flight
LOY0005723,CUST0246,BKG004659,2024-12-28,597,0,flight
LOY0005724,CUST0246,BKG004784,2025-01-05,953,476,flight
LOY0005725,CUST0246,BKG004896,2024-12-13,666,0,flight
LOY0005726,CUST0246,BKG006255,2024-12-19,633,316,flight
LOY0005727,CUST0246,BKG006334,2024-11-27,2664,0,flight
LOY0005728,CUST0246,BKG006449,2024-12-20,984,492,flight
LOY0005729,CUST0246,BKG006599,2024-12-06,927,0,flight
LOY0005730,CUST0246,BKG006666,2024-12-30,6048,0,flight
LOY0005731,CUST0246,BKG006751,2025-01-06,3595,0,flight
LOY0005732,CUST0246,BKG006941,2025-01-05,706,0,partner_hotel
LOY0005733,CUST0246,BKG006988,2024-12-07,2973,0,flight
LOY0005734,CUST0246,BKG007032,2025-01-15,2803,2803,flight
LOY0005735,CUST0246,BKG007475,2024-12-22,1335,0,flight
LOY0005736,CUST0246,BKG007661,2024-12-30,1272,1272,flight
LOY0005737,CUST0246,BKG007990,2025-01-09,2720,1360,partner_hotel
LOY0005738,CUST0246,BKG008091,2025-01-14,738,0,bonus_campaign
LOY0005739,CUST0246,BKG008320,2024-12-07,2208,0,flight
LOY0005740,CUST0246,BKG008413,2024-12-19,1310,0,flight
LOY0005741,CUST0246,BKG008673,2025-01-22,1426,0,flight
LOY0005742,CUST0246,BKG009105,2024-12-28,680,340,flight
LOY0005743,CUST0246,BKG009194,2024-12-27,635,0,bonus_campaign
LOY0005744,CUST0246,BKG009214,2024-12-22,504,0,partner_hotel
LOY0005745,CUST0246,BKG009313,2024-11-29,1555,777,flight
LOY0005746,CUST0246,BKG009405,2024-12-07,900,450,flight
LOY0005747,CUST0246,BKG009836,2024-12-13,680,0,flight
LOY0005748,CUST0246,BKG010173,2024-12-16,1215,0,flight
LOY0005749,CUST0246,BKG010213,2024-12-17,2816,0,flight
LOY0005750,CUST0246,BKG010303,2025-01-15,353,0,partner_hotel
LOY0005751,CUST0246,BKG010429,2024-12-08,1055,1055,bonus_campaign
LOY0005752,CUST0246,BKG010462,2025-01-22,580,290,flight
LOY0005753,CUST0246,BKG010473,2024-12-09,1235,0,flight
LOY0005754,CUST0246,BKG011042,2024-12-03,1557,778,flight
LOY0005755,CUST0247,BKG000338,2024-12-17,448,0,flight
LOY0005756,CUST0247,BKG000630,2024-11-14,1296,0,flight
LOY0005757,CUST0247,BKG001150,2024-12-04,979,489,flight
LOY0005758,CUST0247,BKG001369,2024-11-16,1390,0,flight
LOY0005759,CUST0247,BKG001743,2024-12-11,594,297,bonus_campaign
LOY0005760,CUST0247,BKG001912,2024-12-08,442,0,flight
